movieId,imdbId,tmdbId
1696,118863,26618
1697,119802,21132
1698,126604,11855
1699,100594,24016
1700,80731,3486
1701,47573,11071
1702,84787,1091
1703,105151,10403
1704,81554,11337
1705,99487,162
1706,117276,25723
1707,120587,8916
1708,120823,28134
1709,120770,9429
1710,120889,12159
1711,124102,27791
1712,63462,30197
1713,82517,10156
1714,104952,10377
1715,73440,3121
1716,119577,4975
1717,120701,9713
1718,122642,134368
1719,119670,9821
1720,86837,4437
1721,90830,1890
1722,80678,1955
1723,120603,39437
1724,144120,11932
1725,120791,6435
1726,147612,10683
1727,118636,9445
1728,120789,2657
1729,120157,9425
1730,150230,32326
1731,118799,637
1732,124819,8675
1733,100740,20701
1734,120877,9945
1735,120586,73
1736,116481,18603
1737,120722,46889
1738,158493,12888
1739,120684,3033
1740,133952,9882
1741,120484,10663
1742,127536,4518
1743,120879,1808
1744,130018,3600
1745,155753,17037
1746,119643,297
1747,116488,21589
1748,89941,11893
1749,73747,12223
1750,87932,32081
1751,91954,14924
1752,91538,10002
1753,99750,41817
1754,50783,19426
1755,85244,12560
1756,120660,9798
1757,134067,14444
1758,120623,9487
1759,120533,9466
1760,140888,666
1761,120070,2042
1762,166396,10162
1763,154420,309
1764,69089,692
1765,45826,24018
1766,47034,1678
1767,87344,39256
1768,56142,1680
1769,24216,244
1770,74751,10730
1771,91344,31947
1772,89017,8130
1773,89087,11532
1774,89155,9749
1775,97366,14628
1776,89893,9626
1777,91159,13698
1778,91541,10466
1779,90264,707
1780,89489,11954
1781,87928,9336
1782,89822,10157
1783,91777,12118
1784,93756,10587
1785,95882,11825
1786,98105,11895
1787,120595,9447
1788,119304,12257
1789,124198,10029
1790,119248,27104
1791,155975,11252
1792,147004,8545
1793,120324,10223
1794,141109,9745
1795,120844,200
1796,120794,9837
1797,128445,11545
1798,138097,1934
1799,39628,11881
1800,89961,13764
1801,98115,24951
1802,89767,8879
1803,89880,1369
1804,83944,1368
1805,95956,1370
1806,89370,10303
1807,88011,9326
1808,88933,10328
1809,94890,11285
1810,79817,1367
1811,84602,1371
1812,89927,1374
1813,100507,1375
1814,88930,15196
1815,90357,11904
1816,92173,215875
1817,90685,15596
1818,91188,13818
1819,91653,29968
1820,91024,44326
1821,87538,1885
1822,91326,8856
1823,97647,10495
1824,97958,5825
1825,128853,9489
1826,120706,16885
1827,120863,8741
1828,133751,9276
1829,120751,9822
1830,41650,39314
1831,129290,10312
1832,120686,9441
1833,120633,9422
1834,119336,24525
1835,120857,10368
1836,118564,31662
1837,150915,46992
1838,145734,825
1839,132512,15556
1840,120710,28902
1841,139699,14709
1842,120458,9423
1843,91225,10658
1844,93075,6917
1845,90768,24086
1846,51622,11815
1847,91064,9426
1848,97368,10344
1849,91875,15698
1850,90660,2620
1851,72271,30497
1852,92076,16337
1853,110978,16780
1854,91877,12151
1855,90917,33278
1856,91605,192
1857,91306,10945
1858,91738,10013
1859,90555,9671
1860,92493,9396
1861,92105,11038
1862,91991,12278
1863,90863,11873
1864,90567,18588
1865,91187,10015
1866,91055,12715
1867,92086,8388
1868,151691,8129
1869,149151,1618
1870,112922,10722
1871,160862,10314
1872,54167,11167
1873,120784,2112
1874,145893,16172
1875,138987,111794
1876,128133,9524
1877,174852,20595
1878,70544,16306
1879,124298,11622
1880,139462,10207
1881,120764,9849
1882,155776,18892
1883,132477,13466
1884,151804,1542
1885,156901,43978
1886,137338,15256
1887,134273,8224
1888,123209,18417
1889,70334,1847
1890,84390,42113
1891,98084,8913
1892,105128,10906
1893,106557,25748
1894,109415,25749
1895,85333,8769
1896,84412,14742
1897,65377,10671
1898,71110,27932
1899,75648,7227
1900,76636,10670
1901,72308,5919
1902,80354,33518
1903,79550,40160
1904,70909,2362
1905,74812,10803
1906,63442,871
1907,65462,1685
1908,69768,1705
1909,68408,1688
1910,67065,1687
1911,77189,166680
1912,71455,11123
1913,78856,31638
1914,175550,113286
1915,122933,9535
1916,142192,9455
1917,139134,796
1918,120735,100
1919,157208,77936
1920,120646,30943
1921,144814,7341
1922,131646,10350
1923,57129,11772
1924,94964,9540
1925,107626,31503
1926,54443,11773
1927,56931,30202
1928,118665,22345
1929,157016,1567
1930,141098,1641
1931,160429,47288
1932,129332,10212
1933,139668,10354
1934,118892,8583
1935,49408,16520
1936,187819,16508
1937,131369,11374
1938,120757,16379
1939,120613,28029
1940,133093,603
1941,147800,4951
1942,120274,65749
1943,129280,8970
1944,120449,9840
1945,119665,30950
1946,154506,11660
1947,139239,9430
1948,151738,11355
1949,105399,18764
1950,126250,9465
1951,133363,1414
1952,119219,49981
1953,123964,6522
1954,143261,114719
1955,136244,10209
1956,110570,22826
1957,125659,1902
1958,133189,6396
1959,120836,39964
1960,120797,12596
1961,126886,9451
1962,120907,1946
1963,137494,1844
1964,138510,6552
1965,162973,24584
1966,115669,25471
1967,155388,28519
1968,37913,3309
1969,87799,18462
1970,90837,28941
1971,89652,18252
1972,99422,8592
1973,120616,564
1974,118826,13852
1975,120865,25232
1976,140379,10210
1977,160298,53862
1978,165078,17962
1979,115693,9460
1980,120915,1893
1981,166252,31342
1982,149723,44297
1983,59643,8785
1984,23245,15849
1985,53085,18990
1986,82766,15660
1987,78346,1924
1988,81573,8536
1989,86393,9531
1990,94074,11411
1991,21814,138
1992,21884,3035
1993,35899,3076
1994,50280,3079
1995,34398,13666
1996,89308,29794
1997,48696,9077
1998,73629,36685
1999,84156,30168
2000,44121,10785
2001,45920,19483
2002,46534,8974
2003,49366,11549
2004,49169,18158
2005,84745,17918
2006,53183,37305
2007,52151,18784
2008,125439,509
2009,139809,1090
2010,126859,15059
2011,128278,12117
2012,186508,11779
2013,141105,13533
2014,164085,62676
2015,145660,817
2016,120802,14283
2017,120855,37135
2018,144214,2275
2019,122541,24137
2020,120731,10376
2021,130827,104
2022,120370,15800
2023,142342,9032
2024,139898,13821
2025,119038,9421
2026,119743,55955
2027,120554,67067
2028,99052,6488
2029,158983,9473
2030,120891,8487
2031,162677,10279
2032,163651,2105
2033,137363,1073
2034,137439,10239
2035,158811,10208
2036,185937,2667
2037,120663,345
2038,139414,9825
2039,87332,620
2040,97428,2978
2041,157503,10490
2042,171363,11618
2043,141369,332
2044,149261,8914
2045,132347,9824
2046,163187,4806
2047,162830,33430
2048,49406,247
2049,48254,10056
2050,54331,967
2051,56193,802
2052,72684,3175
2053,53198,147
2054,55032,1628
2055,96378,21185
2056,91557,11120
2057,91129,10136
2058,90774,32060
2059,92585,48686
2060,90886,48259
2061,88939,873
2062,91343,48660
2063,91637,26789
2064,92068,3934
2065,91613,108312
2066,91699,198469
2067,91530,11416
2068,91419,10776
2069,54033,24452
2070,92534,9710
2071,91554,31924
2072,93818,30890
2073,93051,24081
2074,93690,20242
2075,92850,66194
2076,83967,3526
2077,144168,16406
2078,129167,10386
2079,167404,745
2080,155267,913
2081,63688,912
2082,122515,12229
2083,168449,67323
2084,138946,19457
2085,131325,11353
2086,120620,17707
2087,165710,9781
2088,168987,18212
2089,138487,13817
2090,77663,12185
2091,55304,28501
2092,58333,25319
2093,91178,24103
2094,88889,10552
2095,66765,9267
2096,77394,10766
2097,82377,10768
2098,80339,813
2099,83530,2665
2100,118604,9406
2101,89670,11418
2102,85995,11153
2103,95188,14170
2104,94737,2280
2105,100419,11077
2106,102719,28597
2107,104740,22611
2108,119843,39780
2109,96244,10396
2110,107798,9944
2111,85334,850
2112,130121,10154
2113,133046,10342
2114,176269,10366
2115,105698,9349
2116,156887,10494
2117,160401,22314
2118,181833,51679
2119,91278,11037
2120,95382,11955
2121,103617,2038
2122,113438,28737
2123,73802,11963
2124,58175,141489
2125,104839,9096
2126,181733,113273
2127,120657,1911
2128,138304,2900
2129,160236,17709
2130,164108,37718
2131,163579,2162
2132,125971,14578
2133,126810,40694
2134,157183,49184
2135,145531,10307
2136,164181,11601
2137,118843,1075
2138,151582,21719
2139,97050,47951
2140,31762,43832
2141,45251,47697
2142,81454,
2143,88146,26522
2144,59297,28295
2145,63823,12105
2146,169547,14
2147,88178,24128
2148,181316,11001
2149,126916,10390
2150,80491,9453
2151,58182,704
2152,173390,142132
2153,77280,24153
2154,89175,11797
2155,97390,18086
2156,61385,17887
2157,68473,10669
2158,82348,11527
2159,50814,40867
2160,108185,1049
2161,111419,28032
2162,73812,11326
2163,82511,28377
2164,99558,10975
2165,91431,10974
2166,150377,10398
2167,120716,2290
2168,140397,24071
2169,129884,62994
2170,160338,60994
2171,159421,16112
2172,168172,32305
2173,164114,14429
2174,134618,15198
2175,120188,6415
2176,162360,24066
2177,133122,21430
2178,134033,10381
2179,194314,171982
2180,60095,60285
2181,87188,5622
2182,106664,10349
2183,31397,42518
2184,95652,29787
2185,79714,9638
2186,86154,10576
2187,91799,12662
2188,56443,11712
2189,156934,12618
2190,167427,13824
2191,171804,226
2192,165854,10388
2193,86200,9346
2194,100802,861
2195,82089,14412
2196,91042,9377
2197,86617,11541
2198,68699,11901
2199,61747,4929
2200,80179,11230
2201,65571,8416
2202,95270,11054
2203,37558,851
2204,87980,24453
2205,82979,18254
2206,176093,56235
2207,97223,20123
2208,77405,16642
2209,33804,3086
2210,34240,16305
2211,35169,32255
2212,46126,19997
2213,38559,3767
2214,52225,17352
2215,85549,535
2216,104507,2731
2217,61578,1654
2218,59260,14831
2219,58150,658
2220,57076,657
2221,55928,646
2222,80453,5689
2223,58461,391
2224,119256,8052
2225,104431,772
2226,94008,31650
2227,137523,550
2228,160916,12220
2229,119114,1610
2230,192194,42881
2231,203408,29064
2232,166896,404
2233,48977,42196
2234,81633,36819
2235,61138,42726
2236,83946,9343
2237,78754,16858
2238,93206,42006
2239,97123,11562
2240,200469,10496
2241,168501,16162
2242,163988,8649
2243,142201,31306
2244,144640,10563
2245,172627,14484
2246,99710,32043
2247,59319,15247
2248,67527,29251
2249,93870,5548
2250,100502,5549
2251,96438,856
2252,81150,38772
2253,82398,699
2254,97742,709
2255,70328,253
2256,91829,13511
2257,59800,660
2258,185371,11377
2259,166943,26149
2260,120601,492
2261,119698,128
2262,200849,8672
2263,170705,8056
2264,120596,2020
2265,145681,9481
2266,140352,9008
2267,181288,14242
2268,156729,16129
2269,200071,11489
2270,65088,28145
2271,99180,18111
2272,82121,31361
2273,77355,11223
2274,83767,16281
2275,92796,16288
2276,89885,1694
2277,97240,476
2278,106856,37094
2279,82427,13555
2280,17925,961
2281,78087,24831
2282,61407,25560
2283,82817,21610
2284,55630,11878
2285,100475,11510
2286,67525,11234
2287,94012,957
2288,70608,11886
2289,48380,37853
2290,82484,62204
2291,65988,11040
2292,50371,21849
2293,86465,1621
2294,79540,14035
2295,87700,40771
2296,93516,40772
2297,104837,40773
2298,101669,11498
2299,105130,11790
2300,113416,29371
2301,83254,47941
2302,149691,21349
2303,120655,1832
2304,151137,10047
2305,190641,10228
2306,165773,47692
2307,160620,18561
2308,118150,144953
2309,101605,11663
2310,34862,13485
2311,56197,9289
2312,105156,9264
2313,119908,18222
2314,66473,11165
2315,95675,4203
2316,84855,24226
2317,86856,11379
2318,94027,29154
2319,93565,2039
2320,59674,77915
2321,68762,11943
2322,59646,11481
2323,57187,2690
2324,164312,20565
2325,165859,27141
2326,178737,10399
2327,162661,2668
2328,143145,36643
2329,185125,99
2330,24852,25898
2331,96061,9647
2332,42546,11787
2333,40522,5156
2334,93509,24276
2335,80979,11953
2336,67411,29005
2337,93512,26371
2338,32551,596
2339,50738,52470
2340,33045,20334
2341,87781,11393
2342,73692,31121
2343,105265,293
2344,93010,10998
2345,89360,12235
2346,100680,36094
2347,95631,9013
2348,99077,11005
2349,99291,59820
2350,101393,2924
2351,101889,177
2352,88007,38557
2353,87921,13681
2354,90556,34760
2355,146675,9946
2356,120363,863
2357,155711,31582
2358,134154,22267
2359,104114,10411
2360,172396,20024
2361,144715,13787
2362,158371,9684
2363,99165,9586
2364,10040,70801
2365,28950,777
2366,79239,21887
2367,96171,32331
2368,100828,32669
2369,96328,18161
2370,63056,31681
2371,150216,32274
2372,205000,10402
2373,120689,497
2374,124315,1715
2375,141974,42739
2376,67328,25188
2377,51337,15515
2378,166485,1439
2379,182789,2277
2380,164912,10137
2381,162866,10387
2382,120910,49948
2383,175880,334
2384,119079,30237
2385,174204,50116
2386,151568,46435
2387,106455,22213
2388,66892,36492
2389,64276,624
2390,87231,26578
2391,53226,43103
2392,146838,9563
2393,125664,1850
2394,177789,926
2395,134119,1213
2396,195945,10471
2397,174856,10400
2398,145653,10397
2399,120866,12524
2400,192335,28216
2401,174268,36773
2402,120834,10219
2403,172493,3558
2404,156812,17908
2405,134983,10384
2406,169302,48233
2407,70903,10236
2408,46359,632
2409,95897,11851
2410,70511,5924
2411,70290,14886
2412,65724,26617
2413,97162,10493
2414,77269,16241
2415,86859,22160
2416,107659,9644
2417,83929,13342
2418,94924,35119
2419,106364,14919
2420,88707,14040
2421,29606,22692
2422,100318,2990
2423,83851,10831
2424,90366,33078
2425,58625,16672
2426,186975,10472
2427,71935,21489
2428,81748,13005
2429,120662,18681
2430,156639,20468
2431,201840,14521
2432,104187,10406
2433,76095,14741
2434,104797,1883
2435,105417,2005
2436,108147,6279
2437,104389,11087
2438,106246,7305
2439,88683,24735
2440,105323,9475
2441,105793,8872
2442,108525,8873
2443,104694,11287
2444,105112,9869
2445,103855,619
2446,104070,9374
2447,104231,11259
2448,104454,8293
2449,105415,11068
2450,105665,1923
2451,105812,10158
2452,103893,10206
2453,104684,11782
2454,103905,10086
2455,104815,9367
2456,105477,9876
2457,104291,10326
2458,104040,16562
2459,105046,9609
2460,103759,12143
2461,134084,4234
2462,105414,9605
2463,144117,8374
2464,171356,29076
2465,69754,28156
2466,144801,113096
2467,67433,24349
2468,67848,27841
2469,163978,1907
2470,184907,15489
2471,220099,15655
2472,209189,36210
2473,74455,30062
2474,107920,62463
2475,62376,25934
2476,181984,14181
2477,162983,10385
2478,134847,2787
2479,190138,2069
2480,159272,61416
2481,221023,79515
2482,18773,28978
2483,21749,901
2484,87265,25010
2485,12349,10098
2486,84395,33374
2487,43618,127602
2488,184858,2155
2489,185014,11004
2490,194368,20682
2491,186045,25166
2492,156841,1831
2493,181151,10416
2494,218043,14271
2495,165798,4816
2496,94347,19958
2497,55471,28569
2498,85980,2193
2499,40506,11016
2500,97372,20423
2501,42276,24481
2502,86969,11296
2503,56875,28172
2504,62793,57855
2505,86005,14280
2506,55353,29478
2507,218112,73642
2508,183523,2067
2509,142688,622
2510,181530,28463
2511,101698,12186
2512,78902,20283
2513,91217,5693
2514,94812,287
2515,72890,968
2516,69704,838
2517,42208,16958
2518,49730,3114
2519,51411,12501
2520,94731,31618
2521,64110,15873
2522,104057,68427
2523,118043,48213
2524,53137,35412
2525,72251,8333
2526,90274,19259
2527,102138,820
2528,98645,11718
2529,93148,8989
2530,91400,32031
2531,91934,58048
2532,94321,26827
2533,98309,11157
2534,92834,28370
2535,92666,918
2536,93596,61178
2537,79588,11176
2538,82474,14900
2539,87755,11899
2540,108526,18890
2541,88760,19736
2542,90219,123047
2543,81400,24575
2544,46435,16535
2545,51994,10971
2546,43379,23928
2547,195685,462
2548,195714,9532
2549,180181,117259
